28,waving,1.07E+11,3.078512,1.082432,-1.4050367;
28,waving,1.08E+11,8.08577,1.0743518,-1.585492;
28,waving,1.08E+11,14.448984,1.9817152,-2.6125603;
28,waving,1.08E+11,12.2930975,0.36360377,-1.8605139;
28,waving,1.08E+11,12.004011,-1.3248343,-2.3809301;
28,waving,1.08E+11,15.047809,-0.021846153,-1.733926;
28,waving,1.08E+11,15.116639,-0.11132559,-2.0649102;
28,waving,1.08E+11,14.810793,0.9151442,-1.3046595;
28,waving,1.08E+11,-5.254748,1.3547606,0.5278988;
28,waving,1.08E+11,-6.028341,0.6583772,0.5296943;
28,waving,1.08E+11,-10.412533,-0.96990925,2.248358;
28,waving,1.08E+11,-14.103336,-1.8048513,2.04875;
28,waving,1.08E+11,-15.565832,-1.8275952,2.9980102;
28,waving,1.08E+11,-15.435054,-2.233395,3.9305115;
28,waving,1.08E+11,-12.500787,-0.6670558,3.4681513;
28,waving,1.08E+11,-11.864854,-0.11461748,4.174111;
28,waving,1.08E+11,-8.947346,2.45844,2.778052;
28,waving,1.08E+11,-8.947346,2.45844,2.778052;
28,waving,1.08E+11,-5.5258794,4.5457954,0.40579975;
28,waving,1.09E+11,-5.196691,4.51527,0.8971885;
28,waving,1.09E+11,-5.196691,4.51527,0.8971885;
28,waving,1.09E+11,-0.9414793,3.6129944,0.45009056;
28,waving,1.09E+11,1.1288176,2.1510978,-0.5060526;
28,waving,1.09E+11,2.5835309,1.8096393,0.5404678;
28,waving,1.09E+11,13.8351965,1.9074981,2.0652096;
28,waving,1.09E+11,13.8351965,1.9074981,2.0652096;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,12.800349,1.2772517,0.84062797;
28,waving,1.09E+11,13.520972,0.6577786,-0.34235615;
28,waving,1.09E+11,14.063235,1.378103,-0.7101495;
28,waving,1.10E+11,2.704733,4.1483746,-0.1382592;
28,waving,1.10E+11,-10.32904,0.41627395,2.2022717;
28,waving,1.10E+11,11.214258,2.589517,0.9025752;
28,waving,1.10E+11,12.752167,1.8075446,1.2775509;
28,waving,1.10E+11,12.248808,0.09157429,0.90885967;
28,waving,1.10E+11,12.248808,0.09157429,0.90885967;
28,waving,1.10E+11,14.302945,0.03680927,0.85828435;
28,waving,1.11E+11,-2.071494,2.3686616,-0.5135342;
28,waving,1.11E+11,-2.071494,2.3686616,-0.5135342;
28,waving,1.12E+11,-2.071494,2.3686616,-0.5135342;
28,waving,1.12E+11,-2.071494,2.3686616,-0.5135342;
28,waving,1.12E+11,14.018944,1.3990514,-0.56710213;
28,waving,1.12E+11,3.839835,4.542503,0.7322949;
28,waving,1.12E+11,-16.004848,-0.9001811,1.0680673;
28,waving,1.12E+11,-10.724665,1.3254329,1.6983038;
28,waving,1.12E+11,-3.9975462,3.2320335,-0.15501788;
28,waving,1.12E+11,-3.1635022,3.0054917,-0.7400757;
28,waving,1.12E+11,2.349808,4.6586165,1.2027354;
28,waving,1.12E+11,3.0021996,4.956084,1.356556;
28,waving,1.13E+11,3.0021996,4.956084,1.356556;
28,waving,1.13E+11,3.0021996,4.956084,1.356556;
28,waving,1.13E+11,3.0021996,4.956084,1.356556;
28,waving,1.13E+11,3.0021996,4.956084,1.356556;
28,waving,1.13E+11,3.0021996,4.956084,1.356556;
28,waving,1.13E+11,3.0021996,4.956084,1.356556;
28,waving,1.13E+11,3.0021996,4.956084,1.356556;
28,waving,1.13E+11,4.763658,3.8203833,1.8006614;
28,waving,1.13E+11,13.796891,1.254807,-0.04668492;
28,waving,1.13E+11,13.796891,1.254807,-0.04668492;
28,waving,1.13E+11,-8.468526,1.0124046,1.1102633;
28,waving,1.13E+11,-8.468526,1.0124046,1.1102633;
28,waving,1.13E+11,-8.468526,1.0124046,1.1102633;
28,waving,1.13E+11,-8.468526,1.0124046,1.1102633;
28,waving,1.13E+11,-8.468526,1.0124046,1.1102633;
28,waving,1.13E+11,-9.266359,1.1081685,1.3526657;
28,waving,1.14E+11,-12.696504,0.56799996,0.30272915;
28,waving,1.14E+11,-12.696504,0.56799996,0.30272915;
28,waving,1.14E+11,-12.696504,0.56799996,0.30272915;
28,waving,1.14E+11,-12.375096,0.64610744,0.9803834;
28,waving,1.14E+11,-14.303843,0.5057534,4.140594;
28,waving,1.14E+11,-15.634363,0.4952792,5.4423847;
28,waving,1.14E+11,-15.680749,-0.30734244,5.6814957;
28,waving,1.14E+11,-14.848499,0.043991566,3.8365436;
28,waving,1.14E+11,-12.818902,0.9989377,2.335144;
28,waving,1.14E+11,-2.6424866,4.277955,0.66047204;
28,waving,1.14E+11,1.7698375,5.189209,1.6501327;
28,waving,1.14E+11,1.7698375,5.189209,1.6501327;
28,waving,1.15E+11,15.204323,2.9929228,1.4032414;
28,waving,1.15E+11,15.518847,2.7235866,0.5930379;
28,waving,1.15E+11,13.0209055,3.6803284,0.93060367;
28,waving,1.15E+11,13.0209055,3.6803284,0.93060367;
28,waving,1.15E+11,10.571444,3.4558814,0.77778286;
28,waving,1.15E+11,6.60023,3.0297308,0.08738461;
28,waving,1.15E+11,-12.861098,0.0667355,-1.7839028;
28,waving,1.15E+11,-15.197739,-1.3394983,-0.30045938;
28,waving,1.15E+11,1.2236838,6.232737,0.32589668;
28,waving,1.15E+11,8.672922,10.79559,0.64520967;
28,waving,1.15E+11,6.2584734,9.493499,0.11551527;
28,waving,1.15E+11,4.8148307,9.073335,0.1271865;
28,waving,1.15E+11,3.8021283,8.717512,0.030123284;
28,waving,1.15E+11,3.8021283,8.717512,0.030123284;
28,waving,1.16E+11,3.1304812,8.474511,0.17207584;
28,waving,1.16E+11,0.2106807,8.947945,1.1629335;
28,waving,1.16E+11,-0.88551724,8.99822,1.4283792;
28,waving,1.16E+11,-0.806512,8.977271,1.5300261;
28,waving,1.16E+11,-1.5857911,8.4514675,2.4380903;
28,waving,1.16E+11,-1.2958059,8.805795,1.191962;
28,waving,1.17E+11,0.8618756,8.946148,3.3094177;
28,waving,1.17E+11,0.8618756,8.946148,3.3094177;
28,waving,1.17E+11,1.2392454,9.058671,3.472341;
28,waving,1.17E+11,1.2500187,8.956622,2.8040884;
28,waving,1.17E+11,0.3911359,8.99852,3.095869;
28,waving,1.17E+11,0.46026546,9.032335,3.1940272;
28,waving,1.17E+11,0.8262633,9.046401,2.8738163;
28,waving,1.17E+11,0.66496086,8.952433,3.368497;
28,waving,1.17E+11,0.6703477,8.920412,3.4079998;
28,waving,1.17E+11,0.6383266,9.012285,3.2332306;
28,waving,1.17E+11,0.5742845,8.968294,3.239814;
28,waving,1.17E+11,0.72601044,9.017074,3.150634;
28,waving,1.17E+11,0.6419177,8.968294,3.1491375;
28,waving,1.18E+11,0.4758271,8.998817,3.2532809;
28,waving,1.18E+11,0.4758271,8.998817,3.2532809;
28,waving,1.18E+11,0.48630136,9.023658,3.2598648;
28,waving,1.18E+11,0.68171966,8.982658,3.0213528;
28,waving,1.18E+11,0.60720325,9.045504,3.1685896;
28,waving,1.18E+11,0.64880073,8.9898405,3.112927;
28,waving,1.18E+11,0.58625495,8.964104,3.1105325;
27,waving,2544577536,-10.483758,-0.65718013,0.063742876;
27,waving,2623595776,-2.5877216,0.83733606,-1.690533;
27,waving,2643600384,0.93788815,1.7030021,1.5409018;
27,waving,2707614208,12.394249,4.5475903,0.6368303;
27,waving,2746625024,14.5435505,3.9080672,1.5983602;
27,waving,2794634752,19.889874,5.442983,1.2976016;
27,waving,2962672128,19.541233,6.364113,2.589218;
,,,,,
27,waving,2966673408,13.522468,3.7482607,1.3787016;
27,waving,2996679680,7.985217,2.327962,1.3307174;
27,waving,3046691584,5.137736,2.1816223,-2.2743938;
27,waving,3003704320,-0.8493065,-0.824767,-1.2976016;
27,waving,3079721984,-15.906991,-1.6650958,2.5889187;
27,waving,3540803584,-0.25407374,2.000868,1.3592495;
27,waving,3625823232,5.685087,2.0505455,1.1841811;
27,waving,3660830488,9.730515,2.7825413,1.4846406;
27,waving,3707841280,12.128205,3.1237004,-1.9158773;
27,waving,3760854016,13.178915,2.1962862,0.3324805;
27,waving,3808865024,16.5528,2.667026,-2.2498543;
27,waving,3959899136,13.246847,2.1669586,-3.6683578;
27,waving,4010910464,11.555417,2.5832324,-3.3451548;
27,waving,4062923520,9.128099,2.6813908,-1.0150979;
27,waving,4109932544,5.5579004,0.2011043,3.6390305;
27,waving,4161944832,-0.82207364,-1.9269502,1.6402569;
27,waving,4212956672,-7.630292,-4.169323,0.6883034;
27,waving,4260967424,-13.552095,-3.0135717,3.1958227;
27,waving,4821095168,-14.857179,-2.614655,3.3073232;
27,waving,5561262848,-9.044007,-1.278748,1.080337;
27,waving,5913042016,-9.044007,-1.278748,1.080337;
27,waving,6575291392,-12.084812,-1.752181,-0.230432;
27,waving,6578292224,-12.084812,-1.752181,-0.230432;
27,waving,6656146688,11.836424,4.5670424,0.22953422;
27,waving,6811182592,11.836424,4.5670424,0.22953422;
27,waving,7012228608,-16.66592,-2.7023392,2.3875148;
27,waving,7599254784,13.949515,4.467089,2.483279;
27,waving,7612258304,13.949515,4.467089,2.483279;
27,waving,7890321408,6.098667,4.371924,-1.0935045;
27,waving,8511463424,2.3973906,3.019258,0.69458795;
27,waving,8512461824,2.3973906,3.019258,0.69458795;
27,waving,8554471680,-7.020096,1.5741199,0.46116322;
27,waving,8581478400,-2.597298,3.3248045,1.1479703;
27,waving,8632490240,0.13377027,4.3740187,1.5908785;
27,waving,8684501504,1.5762148,3.517829,2.2456646;
27,waving,8736513792,6.7387896,4.269875,1.4352622;
27,waving,8989571584,18.04103,3.5537403,0.6679535;
27,waving,10504914944,8.096543,1.6387607,-0.5290958;
27,waving,10520918784,8.096543,1.6387607,-0.5290958;
27,waving,10796982272,-30.622618,-10.07307,10.144094;
27,waving,11159064064,-30.622618,-10.07307,10.144094;
27,waving,11293094656,0.7071569,2.0161304,0.8277597;
27,waving,11295094784,0.7071569,2.0161304,0.8277597;
27,waving,11304096512,6.2536855,-0.24000838,0.4464994;
27,waving,11366110720,10.756686,0.68261737,1.232063;
27,waving,11445128704,21.945507,2.693361,-2.738849;
27,waving,11449130008,21.945507,2.693361,-2.738849;
27,waving,11733094240,25.1527,1.9155782,-1.1769987;
27,waving,11819214080,8.279691,3.459473,0.18075445;
27,waving,11853221376,6.1866508,4.2965093,-0.57189035;
27,waving,11902232576,2.9399533,4.934537,1.1701157;
27,waving,12121282816,-13.914501,-0.037108533,0.6808219;
27,waving,12123283456,-13.384508,0.54705155,-0.17147732;
27,waving,12156290304,-13.384508,0.54705155,-0.17147732;
27,waving,12356335616,-12.084812,1.6223011,-0.30721807;
27,waving,12360337152,-15.408121,1.1512623,5.1200795;
27,waving,12714417408,0.50665116,3.621673,-1.1608386;
27,waving,13522600448,1.8919364,2.9184062,-1.4164087;
27,waving,13569611776,-17.900976,-2.3420272,4.7852054;
27,waving,13600618752,-17.900976,-2.3420272,4.7852054;
27,waving,13778660352,-2.365968,3.4591732,-0.027532134;
27,waving,13825669888,-1.164729,4.8016644,-1.544493;
27,waving,13903687168,-1.164729,4.8016644,-1.544493;
27,waving,14798890752,-6.6122017,0.12419387,-0.38604844;
27,waving,14912916736,-8.651674,1.7222549,1.2218882;
27,waving,15684091648,-8.651674,1.7222549,1.2218882;
27,waving,15741105408,-1.8458502,1.3867817,-1.8389671;
27,waving,16085182976,-1.8458502,1.3867817,-1.8389671;
27,waving,16126194688,-10.006135,0.3058461,0.38664696;
27,waving,17134421504,6.7663217,2.0894496,1.211414;
27,waving,17209438976,-5.927489,0.30135718,0.63044356;
27,waving,17246447616,-12.660593,-1.0719578,2.7849352;
27,waving,17464496896,-4.1417904,4.102587,0.23302537;
27,waving,17501508096,-4.1417904,4.102587,0.23302537;
27,waving,18366702080,-11.279497,-2.0481515,1.8859513;
27,waving,18575749632,-11.279497,-2.0481515,1.8859513;
27,waving,18765792768,-11.279497,-2.0481515,1.8859513;
27,waving,19225896960,-2.5886192,4.9447117,-0.2863941;
27,waving,19307917696,-2.5886192,4.9447117,-0.2863941;
27,waving,19340922880,-2.5886192,4.9447117,-0.2863941;
27,waving,19580977920,8.174051,2.6963537,0.6727417;
27,waving,20812257792,-12.935016,0.04788198,0.78556365;
27,waving,20815258368,-12.935016,0.04788198,0.78556365;
27,waving,20820259072,-12.935016,0.04788198,0.78556365;
27,waving,20830262016,-12.935016,0.04788198,0.78556365;
27,waving,21010302208,2.1196752,2.6490703,-1.735123;
27,waving,21068305648,2.1196752,2.6490703,-1.735123;
27,waving,21837490432,-14.901469,-1.9335339,-2.9210997;
27,waving,21841491456,-14.901469,-1.9335339,-2.9210997;
27,waving,21998527232,-0.7813739,3.548952,3.5770829;
27,waving,22201573632,1.0671695,4.3084803,3.3577235;
27,waving,22275590400,15.437149,2.7606952,-3.5268068;
27,waving,22767702272,15.437149,2.7606952,-3.5268068;
27,waving,23006756608,-9.069145,2.8911734,1.365235;
27,waving,23583887872,3.4094958,5.5662794,1.9520882;
27,waving,23605892864,-9.372598,-0.32948786,4.027473;
27,waving,24117008640,-18.490822,-2.3294582,4.448834;
27,waving,24175023004,-13.830905,-0.9854709,3.574689;
27,waving,24401073408,-10.348193,1.0970957,2.740046;
,,,,,
27,waving,24444083200,-9.565621,1.8326827,1.3754097;
27,waving,24495095296,0.39293046,5.7123094,2.1645646;
27,waving,24545106432,0.94507045,5.768282,2.5491166;
27,waving,24608121344,2.9166107,5.7452383,1.375709;
27,waving,24816167680,6.1342793,5.56209,-0.50575334;
,,,,,
27,waving,24821168896,3.0291336,5.966394,-0.28010955;
,,,,,
27,waving,25038218752,-8.360192,1.9868028,2.8971586;
27,waving,25140241408,-11.741858,-1.0171927,1.8063474;
27,waving,25150243328,-15.784891,-2.606575,3.1614072;
27,waving,25230263232,-20.920832,-4.5978665,6.851302;
27,waving,25271271680,-9.790966,-0.8759409,2.3575888;
27,waving,25301278720,-10.344602,-0.68381447,1.870988;
27,waving,25353289984,-11.530877,0.4602655,3.5025668;
27,waving,25403301120,-12.920352,-0.07032665,2.2699046;
27,waving,25452302320,-9.176281,1.7279409,1.4969102;
27,waving,25505323776,-6.106747,2.554204,2.7205942;
27,waving,25552334592,-1.1755025,5.071898,1.4786553;
27,waving,25634353920,1.0961981,6.225255,2.2414749;
27,waving,25637355008,1.0961981,6.225255,2.2414749;
27,waving,26173475584,1.0961981,6.225255,2.2414749;
27,waving,26226487808,-12.681242,-0.2813066,2.3716543;
27,waving,26261495808,-15.019677,-0.9501579,2.0544362;
27,waving,26338513664,-14.701861,-0.94507045,1.6522275;
27,waving,26357517824,-12.138081,-0.2720295,0.7556375;
27,waving,26408529664,-10.745613,1.065374,1.2042307;
27,waving,26570565888,-7.2367616,1.044725,0.09396838;
27,waving,26609574656,-3.8093004,4.3877845,0.9740989;
27,waving,26854630656,11.99234,-0.25586933,-1.6321769;
27,waving,26900641280,11.99234,-0.25586933,-1.6321769;
27,waving,28550016000,17.889605,1.8572222,-4.970448;
27,waving,28551016960,17.889605,1.8572222,-4.970448;
27,waving,28555017216,17.889605,1.8572222,-4.970448;
27,waving,28583023004,12.104564,1.642651,-0.42435402;
27,waving,28643036928,16.57584,3.4286487,1.1024826;
27,waving,28966110208,16.57584,3.4286487,1.1024826;
27,waving,28974112768,6.0226545,4.051713,0.15530717;
27,waving,29271179776,4.5942755,4.785804,-0.5991232;
27,waving,29485228544,-8.266823,2.2202272,0.83823377;
27,waving,29530239424,-1.021083,5.766486,3.206596;
27,waving,29726283264,5.70783,2.7541115,0.98427385;
27,waving,29958336000,5.1583853,6.033029,-1.1129566;
27,waving,30294412288,-21.397858,-1.5594561,9.29838;
27,waving,30542469888,-21.397858,-1.5594561,9.29838;
27,waving,30591481344,-14.773684,0.030524751,1.2595952;
27,waving,30640491520,-6.620581,3.47264,1.2999957;
27,waving,30770520832,-4.0568004,5.4782963,2.0301957;
27,waving,30051584512,7.834987,3.4603705,-0.8708534;
27,waving,30528692736,9.74877,3.7704065,-0.97709155;
27,waving,30535694592,9.74877,3.7704065,-0.97709155;
27,waving,32061813760,-9.506069,2.6248298,2.3551946;
27,waving,32080818176,-3.163203,4.406638,2.3000061;
27,waving,32341879040,10.960484,3.8446233,-4.6110344;
27,waving,33635172096,10.960484,3.8446233,-4.6110344;
27,waving,34334330624,14.088674,3.2867985,-2.6463768;
27,waving,34337330712,14.088674,3.2867985,-2.6463768;
27,waving,34407347968,-14.7820635,-1.0629799,3.8320544;
27,waving,34452357376,-15.693307,1.9344308,2.5057237;
27,waving,34475362560,-18.213406,-0.6727418,3.9361975;
27,waving,34523373824,-12.996964,1.1734077,4.0397425;
27,waving,34596390400,-12.100373,1.4598018,0.770002;
27,waving,34652402944,-11.812782,1.7752242,-0.49138877;
27,waving,34669407232,-8.781554,2.8474813,1.8278946;
27,waving,34721418496,-6.8860264,3.3283958,2.5287669;
27,waving,34768429302,-3.1673925,3.4896982,2.8489776;
27,waving,35051493376,11.9932375,4.1268277,2.0173273;
27,waving,35221532928,14.343345,6.054675,1.9676498;
27,waving,35281545984,9.970823,5.0629206,1.7204593;
27,waving,35322555904,7.553381,5.0027685,0.43004003;
27,waving,35410575104,2.9208004,3.1922304,-1.6965183;
27,waving,35467587840,2.9208004,3.1922304,-1.6965183;
27,waving,35628625664,-10.480467,-4.1429873,2.4560459;
27,waving,35727647488,-17.108828,-4.340801,0.7275067;
27,waving,35774658560,-18.743698,-3.2999659,2.2459638;
27,waving,35881682688,-13.086444,-2.1968849,3.4172766;
27,waving,35926692608,-9.019768,-0.27053304,1.185079;
27,waving,35977704192,-9.205609,-0.6430148,0.37557423;
27,waving,36030715904,-7.8511477,-0.17955741,-0.00778082;
27,waving,36078726656,-5.8463893,1.4170071,-0.22654158;
27,waving,36128738816,-4.4949203,2.7499218,-1.139591;
27,waving,36179749632,-4.4949203,2.7499218,-1.139591;
27,waving,36230762432,-3.8320544,3.4579763,-1.3233382;
27,waving,36282773760,-1.2278734,3.1527286,0.30405053;
27,waving,36291775488,-1.2278734,3.1527286,0.30405053;
27,waving,36330784448,-0.802023,2.885787,-0.38485137;
27,waving,36392798208,2.2459638,0.92651623,-0.87564164;
27,waving,36454812160,9.966634,-0.029028447,-0.57248884;
27,waving,36630852608,9.966634,-0.029028447,-0.57248884;
27,waving,36634853632,8.725891,3.0066886,0.3686912;
27,waving,36783887360,-2.5646782,2.227709,-1.387081;
27,waving,36861905408,-10.060303,1.243435,3.6207752;
27,waving,36884910592,-10.1596575,0.98397464,3.3792703;
27,waving,36934921216,-12.436146,1.0578924,1.2781495;
27,waving,36984932864,-14.736277,0.9564425,0.3202107;
27,waving,37355017472,-2.2537446,3.5462587,1.1892685;
27,waving,37387024640,-1.0758481,4.256408,0.884021;
27,waving,37438036480,0.7215215,2.8453865,1.5046911;
27,waving,37570066176,10.395476,-0.040998943,1.0159957;
27,waving,37755108096,10.395476,-0.040998943,1.0159957;
27,waving,37862132480,8.394308,3.327498,1.9556794;
27,waving,37933048928,6.122608,3.1057444,1.8278944;
27,waving,37938150144,5.17245,2.8546634,1.570828;
27,waving,38000164352,1.5100778,1.5530716,0.4246533;
27,waving,38040173302,-1.5070851,1.4873339,-0.5500442;
27,waving,38090184704,-9.376787,0.68291664,3.8275654;
27,waving,38139196416,-10.095915,0.7367839,1.6612053;
27,waving,38232216832,-18.967249,-2.4988408,0.23092832;
27,waving,38254221302,-18.967249,-2.4988408,0.23092832;
27,waving,38328744192,-13.097815,0.199608,2.9471354;
27,waving,38339746560,-11.033203,0.7155363,4.348881;
27,waving,38418764544,-2.174141,2.673909,4.480556;
27,waving,38612809472,12.489714,-0.23092832,-2.4701114;
27,waving,39507006464,0.514432,5.0072575,1.2302675;
27,waving,39646038528,0.514432,5.0072575,1.2302675;
27,waving,39668043008,0.514432,5.0072575,1.2302675;
27,waving,39672046336,0.514432,5.0072575,1.2302675;
27,waving,39677045760,0.514432,5.0072575,1.2302675;
27,waving,39681046016,0.514432,5.0072575,1.2302675;
27,waving,39769065728,14.732386,1.0842276,-2.255241;
27,waving,39948107008,14.732386,1.0842276,-2.255241;
27,waving,39995117568,8.610077,4.0101156,-0.6078018;
27,waving,40045128960,8.610077,4.0101156,-0.6078018;
27,waving,40425215488,-17.121696,-3.102453,2.1106973;
27,waving,40708279296,-17.121696,-3.102453,2.1106973;
27,waving,40711280128,-17.121696,-3.102453,2.1106973;
27,waving,41223397120,5.0712996,4.0957046,0.82686186;
27,waving,41742514432,-13.591897,-2.2058628,-0.3950263;
27,waving,43543719680,-13.591897,-2.2058628,-0.3950263;
27,waving,43573726720,14.947255,4.2133045,0.23222756;
27,waving,43575727104,14.947255,4.2133045,0.23222756;
27,waving,43584729344,14.947255,4.2133045,0.23222756;
27,waving,43594732288,14.947255,4.2133045,0.23222756;
27,waving,44180291072,10.390688,3.8236752,-0.074217066;
27,waving,44183291904,10.390688,3.8236752,-0.074217066;
27,waving,44186292736,10.390688,3.8236752,-0.074217066;
27,waving,44190294784,10.390688,3.8236752,-0.074217066;
27,waving,45626536960,-9.158924,1.4309702,1.148569;
27,waving,46711912192,-9.158924,1.4309702,1.148569;
27,waving,46715913216,-9.158924,1.4309702,1.148569;
27,waving,47149011200,-9.158924,1.4309702,1.148569;
27,waving,47394067456,17.516724,2.4066677,-1.3873804;
27,waving,47417072128,17.516724,2.4066677,-1.3873804;
27,waving,47429075200,17.516724,2.4066677,-1.3873804;
27,waving,47435076608,17.516724,2.4066677,-1.3873804;
27,waving,47493089536,16.655447,1.5759156,-1.1587439;
27,waving,47501091328,17.516724,2.4066677,-1.3873804;
27,waving,47767152128,12.2562895,3.788362,0.85738665;
27,waving,47769152256,12.2562895,3.788362,0.85738665;
27,waving,47818164736,7.9921,3.9577444,-1.1482695;
27,waving,47864174080,7.9921,3.9577444,-1.1482695;
27,waving,47930188800,6.944083,4.2339635,-1.1737069;
27,waving,47971198976,6.001407,4.455717,-0.9402823;
27,waving,48078222848,3.645614,4.6119323,-0.73409057;
27,waving,48158241280,1.4337659,3.9855757,-1.1153507;
27,waving,48166242304,-3.340067,3.2963748,-0.4258503;
27,waving,48260265216,-3.340067,3.2963748,-0.4258503;
27,waving,50305728512,-5.42024,2.8902757,1.1171464;
27,waving,50308729344,-5.42024,2.8902757,1.1171464;
27,waving,50300729728,-5.42024,2.8902757,1.1171464;
27,waving,50304730752,-5.42024,2.8902757,1.1171464;
27,waving,53790521344,17.04778,0.79334456,0.9687122;
27,waving,55470902528,3.6393294,0.7957385,0.22833717;
27,waving,55474904064,3.6393294,0.7957385,0.22833717;
27,waving,56005024512,-10.856938,2.9968133,2.5844295;
27,waving,56030030528,-1.2338586,3.4594727,0.86666375;
27,waving,56087042816,-1.2338586,3.4594727,0.86666375;
27,waving,59655854592,0.059553206,9.246907,2.8968596;
27,waving,60115958016,0.059553206,9.246907,2.8968596;
27,waving,60304003712,0.059553206,9.246907,2.8968596;
26,waving,2625990912,0.39143518,4.0256767,8.900661;
26,waving,2668956672,0.39083666,3.978394,8.961112;
26,waving,2717996288,0.42794517,3.8853228,8.975475;
26,waving,2768634624,0.3305827,3.9751017,8.941061;
26,waving,2835382528,0.28789037,3.9837804,8.927295;
26,waving,2869748480,0.4141791,3.889812,8.956024;
26,waving,2919819264,0.40370494,3.9825833,9.068248;
26,waving,2970163712,0.4429083,4.0612893,8.816269;
26,waving,3030181568,0.3082402,4.0538077,8.895273;
26,waving,3073089376,0.3408598,4.128025,8.684893;
26,waving,3022200320,0.20888512,4.0385456,8.867742;
26,waving,3073097472,0.2890874,4.0879235,8.940762;
26,waving,3361641472,0.2415047,4.0247793,8.885997;
26,waving,3364660480,0.2510811,4.1301193,8.840808;
26,waving,3378195968,0.3704868,4.1232367,8.888092;
26,waving,3424218368,0.21247625,3.976598,9.008395;
26,waving,3478654720,0.18644045,4.0885224,8.829735;
26,waving,3542917888,0.26365015,3.7434726,9.015876;
26,waving,3574449408,0.1924257,3.6770363,8.719308;
26,waving,3637623296,1.1778966,4.435068,8.563991;
26,waving,3675630360,1.2272749,4.241146,8.828838;
26,waving,3729643264,1.0016301,3.9951525,9.05508;
26,waving,3775648512,0.98307675,3.9987435,8.7591095;
26,waving,3827851264,1.3739133,3.9795907,8.99403;
26,waving,3877028352,1.5534708,4.040341,8.7953205;
26,waving,3927040000,1.2030346,4.108573,9.035028;
26,waving,3977051136,1.1817869,3.9774957,8.860859;
26,waving,4156034048,1.5738207,4.1857824,8.545736;
26,waving,4158034944,1.9757302,4.301896,9.166406;
26,waving,4179039232,1.533021,4.2611966,8.324581;
26,waving,4229114624,1.9024107,4.2028403,8.929689;
26,waving,4278551552,1.9721389,4.4449434,8.347624;
26,waving,4330019328,2.2854667,4.3698287,8.526882;
26,waving,4379098880,1.8105371,4.4027476,8.219539;
26,waving,4430110208,1.9933865,4.908501,8.30261;
26,waving,4494117888,1.998773,4.433572,8.622346;
26,waving,4535529728,1.929045,4.462301,8.449074;
26,waving,4583855872,1.9787228,4.6002607,8.388923;
26,waving,4633094144,1.9703432,4.5272408,7.164341;
26,waving,4683094784,2.1175802,4.72236,9.23374;
26,waving,4735062272,1.8039535,4.548788,7.7218666;
26,waving,4787072256,2.0191228,4.7020097,8.208467;
26,waving,4962099456,1.9709419,4.5383034,8.176446;
26,waving,4965097984,1.7698375,4.3093777,8.623244;
26,waving,5001122560,2.1346383,4.348581,8.392513;
26,waving,5056137216,1.8506384,4.2178035,8.970987;
26,waving,5099147264,1.76475,4.28783,8.305128;
26,waving,5134155008,2.0816689,4.529934,8.5601;
26,waving,5185799680,1.9446068,4.3617487,8.517605;
26,waving,5233808896,1.9033084,4.227978,8.537955;
26,waving,5284255232,1.9437089,4.30656,8.553516;
26,waving,5334934016,1.9742339,4.402448,8.485584;
26,waving,5386096128,1.7126784,4.167228,8.660952;
26,waving,5436119552,1.7048976,3.9745033,8.855173;
26,waving,5485100288,1.9080968,4.1893735,8.669030;
26,waving,5535127552,1.9042063,4.1393967,8.643295;
26,waving,5764028672,1.9104909,4.108573,8.66185;
,,,,,
26,waving,5767032576,1.2784488,4.5951734,9.786178;
26,waving,5790034432,0.92232656,3.8227773,8.552618;
26,waving,5838530584,0.7514478,4.3004,10.133621;
26,waving,5888542464,2.597298,5.692868,11.392309;
26,waving,5939554816,1.7973697,5.304001,11.032605;
26,waving,5988570112,1.1096648,5.1497064,8.754023;
26,waving,6039587328,1.1841811,4.0262756,7.3528757;
26,waving,6095606272,0.7020694,4.385091,7.074861;
26,waving,6139718144,-9.968728,6.669061,5.2577405;
26,waving,6190032384,-6.9413905,3.4011166,3.8586886;
26,waving,6241632512,-6.8013353,3.3586211,6.135477;
26,waving,6291643392,-5.8861914,2.0002694,-1.3981538;
26,waving,6342654464,-5.4181447,8.42244,-2.66553;
26,waving,6565705984,-8.991038,4.1815925,1.1443791;
26,waving,6567705344,-13.222307,0.61648047,-1.5076838;
26,waving,6569706496,-15.825891,-1.7824064,-3.5944405;
26,waving,6572707072,-9.816105,0.43273336,-0.5682992;
26,waving,6612716032,-14.66565,-0.9016774,-0.6446111;
26,waving,6643723776,-16.72338,-2.4988406,-0.87953204;
26,waving,6693734400,-10.478372,-0.7475574,1.8006616;
26,waving,6744793600,-7.4710846,1.9440082,-0.9151442;
26,waving,6794802432,-8.037588,1.2949082,1.8302884;
